Time	Fp1	Fp2	F3	F4	C3	C4	P3	P4	O1	O2	F7	F8	T3	T4	T5	T6	A1	A2	FZ	CZ	PZ
8352.0000	-17.7934	-12.6846	-14.3475	-8.6854	-11.8550	2.6568	-1.9320	20.2561	3.7455	22.9922	-15.4746	4.3739	-12.2852	25.1669	-6.3243	41.9044	-7.8828	7.5917	-13.2548	-8.8564	2.6886
8356.0000	-11.8150	-6.0460	-6.7162	-6.2078	-14.2305	-3.3041	-3.3612	12.4312	3.6674	18.6721	-11.1648	7.3450	-8.0140	19.4280	-4.8894	32.1266	0.9292	9.6529	-11.6926	-14.2605	-2.5504
8360.0000	-15.3471	-6.1993	-11.2103	-1.5569	-11.8325	3.0287	-1.9156	16.8342	3.6861	21.7497	-14.8388	3.7688	-11.9491	20.0285	-7.0547	27.5332	-8.4488	7.1741	-7.0067	-8.6179	2.1742
8364.0000	-17.1811	-1.4839	-14.8415	7.5085	-13.1175	4.5852	-4.1209	16.9954	2.6432	22.0261	-21.2242	0.8046	-13.3376	23.6340	-10.6744	33.7313	-14.0842	2.4031	0.4533	-6.0538	1.3343
8368.0000	-9.5899	4.5674	-5.3952	6.9475	-15.5648	-2.7482	-5.4133	10.0963	2.4449	16.9321	-14.8501	5.6250	-8.0567	17.3585	-8.4980	22.1339	-2.5307	5.2012	-0.8403	-13.6144	-4.2050
8372.0000	-13.1977	-9.7942	-3.5158	-12.2478	-17.7655	-7.6156	-2.6393	5.8342	6.6073	22.0233	-7.5277	10.2196	-7.4439	17.5986	-1.2710	35.2435	8.9655	19.0780	-17.6232	-19.2575	-5.6710
8376.0000	-17.4922	-8.1821	-9.2092	-6.1808	-19.3552	-4.1330	-4.0001	11.5211	6.1127	26.0873	-15.0557	8.1177	-11.2432	23.9845	-5.5686	42.9059	1.0184	15.4408	-13.3293	-17.3603	-4.0787
8380.0000	-11.6841	0.4930	-6.6228	4.0279	-14.7214	-2.3196	-4.3271	7.2610	3.5068	17.7936	-13.8838	4.3742	-8.3395	16.8180	-6.5638	26.6454	-2.1969	7.7463	-2.5692	-11.5838	-3.8542
8384.0000	-19.1213	-7.6212	-12.1567	-1.5077	-17.1840	-1.2174	-3.7692	9.3753	5.7433	25.1117	-17.3077	4.0482	-12.0280	23.4139	-6.1616	44.3496	-3.9885	12.6735	-8.0538	-11.6758	-2.9226
8388.0000	-10.6176	-2.1593	-0.0858	-4.1499	-19.2083	-8.7075	-3.5995	1.2315	6.5105	20.6804	-7.6959	10.0572	-6.6466	13.4548	-2.3656	24.0473	9.6925	18.7476	-10.9945	-20.3754	-7.8159
8392.0000	-10.0523	3.2976	-1.0238	3.6830	-20.0996	-8.8228	-5.6631	-0.7490	5.3466	18.7974	-11.3499	8.1010	-6.2526	14.4705	-4.7488	26.1533	7.2799	14.6406	-4.3771	-18.9749	-9.6562
8396.0000	-13.5518	2.0863	-7.2677	7.5739	-16.6171	-2.1265	-4.7334	5.3036	4.3683	20.2278	-15.9897	3.7114	-9.6799	17.1857	-7.3531	27.3147	-3.2957	9.2947	0.0047	-11.8104	-4.6460
8400.0000	-9.0143	7.1142	-8.1109	16.5990	-6.7987	4.8217	-2.9175	4.4008	1.0607	10.8924	-14.6310	-3.3982	-8.0325	9.1429	-8.0294	8.6382	-12.7390	-1.6654	11.5960	0.7407	0.3300
8404.0000	-9.9795	1.1964	-4.6923	6.3177	-11.0151	-1.3126	-2.6469	-0.7550	3.8064	13.8789	-10.2115	1.1736	-6.5566	9.4003	-3.8551	17.5149	-1.9903	8.1743	1.6080	-6.4369	-3.6187
8408.0000	-11.1258	4.8062	-4.8778	10.8544	-14.1997	-1.4888	-3.8259	0.4985	4.1877	16.9876	-13.4060	1.9928	-8.2625	11.3120	-6.1670	16.6659	-3.2391	8.7020	4.1146	-9.0088	-4.5207
8412.0000	-7.1706	2.6391	-0.6491	4.4659	-12.3411	-4.5285	-2.9198	-2.9286	4.0463	12.6249	-7.1406	3.8464	-4.6192	7.0977	-2.6471	13.0017	3.4298	10.4254	-0.5136	-10.3999	-5.7191
8416.0000	-8.3438	-5.0064	0.8694	-7.6854	-14.9018	-8.7700	-2.3241	-2.8292	5.8680	15.3975	-3.4274	8.2644	-3.7957	9.4734	0.6768	23.1862	11.4776	17.5435	-11.9454	-16.3227	-7.4050
8420.0000	-7.9981	-0.0045	-1.9727	1.7900	-11.7286	-4.2842	-2.7221	-1.7767	3.9669	12.6529	-7.1600	3.6625	-4.6600	8.6185	-2.2177	17.8896	3.2343	10.2114	-2.5952	-9.7101	-5.1963
8424.0000	3.2461	1.9605	10.9120	-5.6224	-8.8774	-11.8423	-1.2774	-12.8023	3.6951	2.1919	7.0524	8.0883	3.9324	-4.8468	4.6729	-2.4045	18.8013	14.2211	-7.4506	-14.2759	-9.3744
8428.0000	-5.2881	-3.5422	-0.7889	-3.4977	-6.5356	-3.0616	-0.6242	-1.8223	3.1359	8.0832	-2.1097	2.8284	-2.5273	4.5020	0.5293	12.1364	3.9962	8.7044	-5.1890	-6.1289	-2.8002
8432.0000	-3.6432	-4.1860	2.2743	-6.7771	-7.5776	-6.1815	-0.6082	-5.1564	3.7610	7.1588	1.0098	4.8243	-0.6887	2.6214	2.5016	11.5796	9.4723	11.8002	-8.2052	-9.0819	-4.8973
8436.0000	0.2205	-3.7062	8.3657	-12.8498	-10.9971	-12.3976	-1.4137	-6.4088	4.3024	6.4524	5.6465	10.6932	2.2127	1.5195	4.3730	9.3786	19.5785	16.3503	-14.9778	-17.7150	-8.6275
8440.0000	-2.6035	-4.3262	5.6384	-9.2580	-8.9949	-8.3479	-0.0039	-7.5898	4.9551	8.1277	4.0431	7.1303	-0.0391	-0.0457	4.1649	6.3500	13.9913	16.1965	-10.8104	-12.4976	-6.0802
8444.0000	4.2508	5.3356	12.7967	-1.6095	-9.4429	-12.5055	-1.4821	-17.0650	4.0257	1.4727	7.4833	7.5323	4.4789	-7.8761	4.8069	-7.9781	19.6160	15.0044	-3.8855	-14.2450	-10.7137
8448.0000	9.5287	2.9290	17.0062	-8.3168	-4.8229	-13.8908	0.2550	-19.1200	3.0644	-5.0555	15.0038	8.4464	8.5949	-13.7775	8.5718	-16.2718	24.6203	14.4142	-7.8919	-13.1838	-10.1038
8452.0000	17.1571	6.0702	24.0591	-11.9671	-4.1174	-18.4635	-0.2094	-19.7635	1.5854	-11.2714	21.2907	12.6132	13.3943	-18.1998	10.2232	-26.9309	32.6582	13.4789	-11.1768	-18.1000	-12.3303
8456.0000	12.8614	-0.0430	24.2420	-19.1640	-8.4394	-21.3062	0.4922	-22.4222	4.8161	-4.7724	22.3119	15.3889	11.8543	-16.1318	12.7196	-17.6010	38.0014	22.9743	-18.6360	-23.0096	-14.1365
8460.0000	15.5458	7.8479	23.8770	-5.7679	-3.6362	-17.9191	0.2014	-30.2387	2.8761	-11.8814	20.9753	8.4522	13.5316	-22.7555	11.6660	-28.0815	31.6842	15.5080	-4.4588	-13.4644	-13.9619
8464.0000	19.8317	6.3738	27.5926	-12.0153	-1.7128	-20.0211	0.9248	-29.2139	2.0725	-15.7484	26.2656	11.0627	16.4640	-25.4052	13.7946	-33.4106	36.6833	15.4239	-9.4348	-15.5769	-13.9504
8468.0000	15.0811	11.0273	19.8236	1.9580	0.2550	-12.2400	0.3018	-26.4465	0.8999	-13.8092	16.9826	3.8347	11.8872	-22.4600	8.6094	-32.3998	22.0219	7.7911	3.4428	-6.2599	-10.3007
8472.0000	15.9979	16.2494	16.2389	10.2608	3.0360	-7.5738	-0.8080	-19.5204	-2.0277	-16.3247	11.9698	0.7451	10.6569	-20.0903	4.0497	-36.0038	12.8451	-1.9882	10.9987	-1.4230	-7.2885
8476.0000	21.0187	5.6796	27.7062	-13.0802	0.6311	-18.9146	1.6667	-28.2151	1.4245	-17.7025	27.6813	10.4554	17.0677	-26.8096	14.2881	-36.6538	35.8366	13.7468	-9.5724	-13.7017	-12.5526
8480.0000	16.4263	7.2643	21.2809	-4.6088	1.3703	-13.9090	1.0600	-26.7823	0.9695	-15.4946	20.6088	5.3132	13.6469	-23.2866	10.9641	-30.5767	26.0029	9.3131	-1.7833	-7.3055	-10.4736
8484.0000	14.9478	7.6339	20.1640	-4.8469	-1.6437	-14.4227	-0.0554	-21.9353	1.0728	-12.0683	17.7630	7.3939	11.9946	-18.7141	8.9042	-26.0524	25.5399	9.6513	-3.6319	-10.9714	-10.7233
8488.0000	18.4040	7.7032	25.3318	-9.0376	-1.7904	-17.3261	0.7918	-24.2319	1.6313	-13.5970	23.1297	10.4710	14.1965	-23.1066	11.3436	-34.9618	31.8719	13.1673	-7.3568	-14.7499	-11.8842
8492.0000	17.4167	3.6151	19.6878	-7.5390	8.3448	-8.6642	4.0046	-22.7175	-0.2014	-18.5549	23.4718	2.5830	13.4705	-26.6458	12.1371	-39.4826	20.8166	5.4722	-1.9724	-0.4231	-4.8192
8496.0000	10.7814	8.3549	7.4888	8.0662	10.4763	2.2287	2.5130	-10.9095	-2.8044	-14.8031	9.2642	-5.1766	6.4427	-17.6577	3.3491	-33.2470	-0.1787	-7.2031	11.6033	9.9412	1.4702
8500.0000	14.5800	8.3748	13.6278	1.4528	6.9011	-4.5346	1.5994	-13.1478	-2.1628	-15.7540	14.1131	0.6747	9.6863	-18.6869	5.6020	-33.6384	10.7058	-2.2688	4.4246	1.2309	-2.7799
8504.0000	26.0468	5.6443	29.4049	-13.9497	8.9399	-14.9882	4.3561	-27.0772	-0.7280	-25.1765	33.1061	7.8204	19.4468	-34.1842	16.0426	-53.4746	32.8749	8.0506	-7.3980	-6.7108	-8.0462
8508.0000	20.9467	15.1078	19.1427	6.9266	9.9006	-5.5039	1.8284	-19.6904	-3.4430	-22.8965	18.5310	-0.3956	13.4422	-27.4059	6.7726	-51.0138	12.9931	-4.9660	10.5932	3.1560	-4.0258
8512.0000	19.2246	11.0816	16.6855	3.3657	10.6147	-5.1090	1.9743	-18.4201	-3.4900	-22.6414	17.9638	-1.0218	13.2361	-24.7190	7.3183	-42.0936	12.4028	-5.2862	7.8667	4.4909	-3.4438
8516.0000	30.8382	21.0536	25.2961	9.7737	16.3517	-7.1428	1.8906	-26.0869	-6.6948	-36.1680	25.4406	-2.0521	20.3493	-37.0911	8.9823	-67.0100	16.5860	-12.1418	15.7737	7.2883	-5.2364
8520.0000	31.2279	18.4327	30.0011	2.6386	11.5810	-13.6994	1.5778	-31.8678	-4.3103	-33.9520	29.5585	2.7341	22.1957	-37.8968	12.3332	-62.4487	27.4258	-3.2181	8.2273	-0.6342	-9.9063
8524.0000	23.7955	17.5980	21.3562	9.0673	11.2710	-6.7904	1.5454	-24.6157	-4.1083	-27.1732	20.5467	-1.3950	15.9340	-31.0360	7.8123	-54.7096	14.9534	-6.3633	13.3555	4.5514	-5.5954
8528.0000	21.1042	16.7116	16.3766	11.6793	13.9530	-0.9505	2.4129	-17.1751	-5.0267	-25.2758	16.6725	-4.1386	12.6447	-28.2580	5.1565	-55.6451	5.9093	-10.9059	16.0861	9.4484	-0.7796
8532.0000	25.0850	8.9610	26.2682	-6.6762	9.6287	-13.0358	3.0129	-27.9224	-1.9206	-26.6503	28.7493	4.2726	18.9234	-32.5368	13.7116	-49.3401	27.6789	3.0881	-0.6239	-2.5044	-8.1691
8536.0000	20.1852	12.2382	20.2577	3.0218	8.3512	-8.3731	1.8712	-24.3958	-2.1365	-22.3033	20.4119	0.5647	14.4982	-27.7389	9.1108	-44.8371	17.8079	-0.6166	7.1593	1.2786	-6.3556
8540.0000	14.9951	4.7677	17.2288	-6.5234	3.5112	-9.8918	1.5523	-16.5939	-0.3793	-14.2050	18.0258	4.9530	11.3834	-18.7497	8.6637	-28.4928	19.8869	4.8330	-3.5068	-5.3110	-6.1472
8544.0000	13.8349	6.9670	13.1506	1.8172	8.7452	-3.4557	2.6505	-17.1737	-1.6371	-16.6126	15.2057	-1.5727	9.8796	-21.3137	7.1287	-34.4331	9.9333	-1.4499	5.9558	4.6834	-2.3035
8548.0000	8.3404	2.0086	6.9803	-0.1895	8.5803	0.2268	3.0543	-10.2208	-1.2566	-11.5096	10.5932	-2.8080	5.9959	-14.7989	5.3389	-23.4834	3.8062	-2.0662	3.8180	6.7085	0.8817
8552.0000	12.5185	2.0194	12.7019	-7.4355	5.5884	-5.4790	2.2955	-8.4342	-1.1897	-12.2362	15.1159	3.6383	8.6907	-14.8394	6.6996	-25.9150	13.2258	1.3498	-4.1239	-2.2619	-1.9290
8556.0000	3.3015	3.8726	-3.9491	10.0223	13.6127	12.7585	3.6321	6.1264	-4.0910	-8.3141	0.0642	-9.2110	-0.9972	-7.9665	-2.2197	-25.8838	-17.1360	-14.5616	13.2871	17.2337	10.4188
8560.0000	4.2479	-8.2140	1.6780	-12.2141	10.5643	5.1424	5.4824	6.7968	-1.3025	-5.4525	9.7137	-0.2821	1.6282	-7.2924	4.3501	-18.1180	-1.4243	-2.2769	-7.2742	6.0762	8.1711
8564.0000	6.3290	-10.4340	7.6541	-20.4778	6.6236	-1.4727	5.4626	2.6206	0.5989	-4.3949	15.2845	5.4088	4.1016	-9.1095	7.8295	-17.8772	10.0941	5.9082	-15.7481	-2.4937	4.0923
8568.0000	1.7479	-9.6401	0.6774	-13.5779	7.7835	4.5334	5.1457	8.3711	-0.2320	-1.4386	8.0002	1.1090	-0.0477	-4.2728	3.8013	-13.0102	-0.9571	0.5585	-9.6067	3.3435	7.7114
8572.0000	7.2441	-2.0758	2.2700	-4.4516	12.7713	6.5039	4.6603	5.2745	-3.1670	-10.0398	8.7205	-2.8079	2.9085	-10.0685	2.6844	-25.7942	-4.6200	-8.0683	0.3011	9.5766	8.1778
8576.0000	15.5651	7.1620	8.5061	3.1913	15.9984	4.4464	3.8119	-2.5189	-5.4995	-20.0953	12.9410	-4.2058	8.2386	-19.0237	3.3632	-42.6230	-1.6550	-13.3772	8.4905	11.7068	5.5771
8580.0000	20.4678	0.3892	19.5502	-15.3508	12.3094	-5.9921	5.4087	-8.9278	-2.4642	-20.2386	25.9298	5.5100	13.4094	-24.6042	11.2009	-46.3800	18.7231	0.6056	-8.7316	-1.2944	0.4796
8584.0000	14.9623	1.0539	11.4702	-7.6601	12.7637	-0.4148	4.4256	-4.2186	-3.2925	-17.1404	17.2738	0.5918	9.2371	-18.2781	6.8872	-36.1830	7.4679	-5.0440	-1.9845	4.8802	3.2023
8588.0000	6.8405	5.4882	-0.9944	8.8780	13.4370	9.3384	2.5710	3.3039	-4.9541	-12.4042	2.4420	-7.8448	2.1844	-9.2845	-1.2259	-25.3397	-12.2900	-15.4497	12.3575	15.2149	7.7316
8592.0000	5.3900	-3.4649	-0.1049	-2.1538	15.9015	10.0728	6.1624	2.9483	-2.8973	-10.3722	8.3477	-6.6993	1.8485	-12.3915	3.3301	-27.8176	-9.1995	-8.9404	3.9070	15.6627	10.4703
8596.0000	8.3152	-1.7928	4.3298	-3.7844	14.2737	6.2640	5.7509	-0.6638	-2.5074	-11.8688	11.6472	-4.0552	4.1315	-15.0991	4.8413	-31.8438	-2.9641	-6.1920	2.0000	11.5136	7.7042
8600.0000	10.3287	0.9294	8.2180	-5.8586	7.8708	-0.6836	2.8429	-1.2927	-2.2003	-10.8544	11.6703	1.5210	6.0381	-11.7028	4.3086	-25.1497	5.6370	-3.0210	-2.4288	1.6837	2.1432
8604.0000	4.1452	-0.0463	-2.0199	2.4863	11.9267	8.1269	3.1153	3.5494	-3.5138	-9.2471	3.0767	-6.4193	1.4411	-6.7744	0.3822	-16.4700	-9.7190	-11.0752	6.3954	13.2121	7.4276
8608.0000	2.3457	-4.1722	0.7705	-7.2883	4.2372	1.6378	2.0434	5.5683	-0.9750	-2.4233	4.2552	1.1354	0.9233	-1.5399	1.5506	-6.0268	0.1419	-1.5864	-5.2963	1.1087	3.5904
8612.0000	2.2253	-10.2423	4.1286	-19.7002	0.3147	-3.3482	2.5323	7.8865	0.9746	1.5210	8.5199	7.7552	1.4736	0.6484	4.2794	-0.9892	9.5139	6.5471	-17.8679	-8.0157	1.8432
8616.0000	2.8809	-6.0800	-0.7273	-10.4970	6.1449	3.5997	2.4817	13.2330	-2.2380	-2.7707	4.0610	1.9304	0.3257	0.9295	0.4746	-6.3745	-2.3815	-4.8447	-8.0987	1.4686	6.4825
8620.0000	6.7534	-5.7754	7.6551	-18.3595	-0.6743	-6.9210	0.7043	6.7307	-0.4587	-2.7006	9.8388	9.7730	4.5655	-0.1580	3.8412	-3.1246	13.8058	4.1646	-17.2375	-11.2987	-1.1242
8624.0000	-3.9925	-6.6795	-7.6744	-8.7143	0.0551	5.6986	0.1290	26.2139	-1.9744	7.1352	-6.0987	3.9024	-5.8157	14.0729	-5.6008	9.3936	-9.1279	-5.7940	-9.9408	-3.0589	7.8713
8628.0000	-10.1311	-8.9695	-18.0380	-4.0072	4.1046	16.2505	1.2428	40.3318	-3.5535	11.5929	-14.6060	-1.2232	-12.3370	21.1738	-10.9163	12.5819	-26.1227	-14.0814	-5.3021	5.6775	16.3324
8632.0000	-0.6249	-10.8997	-5.2456	-18.2603	3.0722	5.5959	1.9162	32.6437	-2.8204	4.9836	-0.6793	7.1822	-4.3079	12.8263	-3.7589	2.8389	-6.1558	-6.0619	-17.8482	-5.0154	10.6194
8636.0000	-9.1035	-21.3757	-9.2084	-28.6031	-2.4066	4.4308	2.7158	35.5143	0.9689	16.0081	-2.8135	10.1899	-8.6460	20.5684	-2.3812	22.1449	-3.7703	4.1744	-28.7737	-10.2024	10.5688
8640.0000	-19.4388	-23.8807	-19.9327	-21.2856	-3.2963	11.9514	2.8167	39.9287	2.1522	24.6671	-13.4072	4.3081	-16.0012	28.2491	-6.5186	35.7332	-17.5023	2.7242	-22.6180	-3.2025	14.5532
8644.0000	-6.9770	-11.9874	-7.9443	-16.0545	-2.5518	5.1107	1.2042	30.4054	-0.0350	13.1603	-5.3964	7.3043	-8.0762	16.9538	-4.7478	12.7775	-6.8737	0.1903	-17.6483	-7.6733	8.8592
8648.0000	-8.1983	-12.1128	-7.4193	-17.2648	-6.4045	2.4245	0.0817	30.0442	0.9239	16.0384	-6.4962	9.5959	-8.4895	19.6651	-5.0286	18.7839	-3.7318	3.3775	-20.1452	-12.1681	6.5240
8652.0000	-6.8824	-11.8599	-4.0417	-20.8541	-11.0800	-3.8207	-1.7807	26.5986	1.6990	16.3254	-5.0623	13.6379	-6.2728	21.2858	-3.8806	26.3023	4.7991	7.5386	-24.8276	-19.3371	1.5133
8656.0000	-7.4037	-8.7845	-2.9733	-17.2040	-13.9801	-5.2116	-2.7060	23.9761	2.4836	18.1849	-6.4503	14.2309	-6.7785	21.1572	-4.6451	25.4197	5.8986	9.5400	-22.5976	-21.6483	-0.5081
8660.0000	-11.9530	-6.8483	-10.0618	-6.4373	-10.9224	1.5953	-2.5980	23.0996	1.8030	18.7242	-13.2385	6.5854	-10.0514	22.2855	-7.5257	28.5315	-6.2552	3.6922	-11.6465	-11.3316	2.5530
8664.0000	-8.5469	-9.1415	-6.6446	-11.5666	-8.6054	-1.3448	-1.8461	17.0364	1.6761	13.5151	-7.4609	6.9204	-6.0813	17.7708	-3.6629	27.7778	-0.0937	4.9954	-14.6568	-10.8416	0.8011
8668.0000	-18.5170	-14.3284	-20.2475	-7.4255	-5.0827	11.2057	-0.2112	32.8900	1.0182	21.7236	-18.3746	0.7428	-15.0954	27.5397	-9.4588	36.4830	-20.1919	-1.9191	-10.6637	-0.7942	10.7072
8672.0000	-14.4472	-16.5514	-15.5747	-13.8529	-2.2150	9.6338	1.7365	30.6573	1.1054	18.0200	-11.2049	2.5588	-12.1790	21.6199	-5.8049	26.4811	-14.7277	0.2753	-15.1099	-1.5587	11.1382
8676.0000	-10.2749	-9.8571	-11.2634	-7.6710	-2.6735	6.6689	0.4411	22.6968	0.5212	13.2805	-9.5098	2.0664	-9.0090	16.5315	-5.3542	19.2103	-11.1240	-0.6887	-9.4051	-1.9999	7.4141
8680.0000	-13.5172	-10.4842	-13.3531	-6.4872	-6.1720	5.0263	-1.0337	20.2372	1.5022	16.2005	-12.8757	1.8269	-9.9721	20.4489	-5.9652	31.5230	-10.4903	1.4063	-9.2901	-3.4200	4.8894
8684.0000	-9.8224	-13.2395	-7.7638	-15.7539	-7.2653	-0.2576	-0.6008	18.3603	2.1429	14.4102	-6.3130	6.7511	-6.6453	18.0364	-2.4528	29.6656	-0.4805	6.2404	-17.7769	-9.6823	2.4471
8688.0000	-9.7412	-7.0683	-10.7783	-6.5283	-7.1955	2.5801	-2.5595	23.2437	-0.0005	13.6363	-12.2646	4.5937	-8.0849	21.3523	-7.1904	29.1244	-7.6958	-1.2517	-10.2710	-7.3374	3.4369
8692.0000	-13.3411	-17.7701	-10.2212	-19.5030	-7.8354	1.1904	0.3884	21.2844	3.3194	18.5995	-7.2692	7.0284	-8.9732	20.6684	-2.2004	34.6003	-1.9649	8.9457	-21.3432	-9.7978	4.1948
8696.0000	-20.8113	-24.8675	-17.6619	-23.6389	-9.1720	5.1993	0.9623	30.7464	4.3352	26.5826	-12.8927	6.6459	-14.2916	29.5788	-4.2890	49.1545	-8.5312	9.9396	-25.9412	-9.0491	8.0018
8700.0000	-20.8691	-19.2661	-21.1001	-13.6916	-7.5074	8.8164	-0.4514	32.8724	2.2299	24.4659	-18.2235	2.6734	-15.3073	31.1196	-8.1363	48.2936	-16.5294	2.1042	-16.8527	-3.9041	9.2636
8704.0000	-21.2958	-17.8720	-23.8524	-8.4077	-3.5349	13.3531	0.3570	33.2153	1.1348	22.3996	-19.9231	-1.6861	-16.1854	29.3900	-9.2190	43.7736	-23.4379	-2.7322	-10.6797	3.0205	12.1824
8708.0000	-20.4440	-23.3050	-23.6894	-17.1507	-0.7969	14.7898	2.3710	40.3807	0.8034	22.5235	-16.4784	0.4723	-16.3623	29.7112	-7.9382	40.4199	-23.0602	-2.5485	-17.9286	2.4033	15.8271
8712.0000	-21.7842	-28.4206	-14.8925	-31.1538	-13.3134	1.4300	1.3210	31.0496	6.5186	31.1831	-10.3270	11.5638	-14.6506	30.7175	-2.4356	51.4794	-1.6041	17.6904	-34.1475	-16.4679	6.2440
8716.0000	-26.5635	-30.0307	-15.3969	-32.1288	-20.7847	-3.2620	-0.5140	25.6358	9.3987	37.7044	-13.2628	13.7235	-16.0148	35.3262	-2.0278	67.4502	3.6291	25.6792	-37.1475	-22.5722	1.1585
8720.0000	-38.7647	-36.8705	-29.7240	-30.5595	-21.9444	5.6359	-0.6977	40.8574	9.6948	48.9774	-26.2901	9.8282	-25.2360	50.2390	-8.0537	90.1792	-12.6052	21.9658	-37.0048	-17.3579	7.7310
8724.0000	-45.1786	-39.1650	-40.8269	-24.1181	-16.2139	17.4912	0.9270	52.6993	8.0456	52.2572	-34.7252	2.5891	-31.6603	55.6584	-12.9180	92.2620	-31.3347	12.7994	-29.9233	-5.4374	16.7721
8728.0000	-36.9141	-29.6815	-35.1070	-17.0116	-14.7740	13.7206	-1.3287	46.1237	5.2866	42.2683	-32.0071	2.2779	-25.9272	49.9119	-13.1017	82.4689	-27.1033	6.7095	-22.9848	-5.4501	12.6237
8732.0000	-25.5094	-21.1681	-26.7832	-12.1465	-10.3396	8.2354	-2.8742	32.9827	2.1314	26.6773	-24.6009	0.8485	-16.6101	39.1844	-10.0730	70.5833	-18.9413	0.4839	-16.2224	-3.0415	7.1832
8736.0000	-11.5607	-6.3778	-19.2466	1.7417	-0.3440	10.0604	-2.9112	26.3998	-3.3132	8.5779	-18.4647	-3.9406	-9.1206	24.1470	-10.3794	36.4882	-21.1708	-13.8274	-0.3818	5.8740	7.7498
8740.0000	-5.6575	-6.2663	-10.3714	-3.6524	0.1201	3.8325	-1.7756	14.6432	-2.1140	3.2136	-8.6365	-1.1859	-3.5547	14.4417	-4.4878	25.9755	-8.8149	-7.4808	-4.0463	2.3222	3.4953
8744.0000	1.1831	-11.4749	4.0224	-19.6140	-3.2305	-10.6697	-0.5811	-7.3607	1.7911	-2.1225	7.8989	5.9613	5.7817	2.3620	7.2396	24.1684	17.7378	9.2961	-17.3407	-8.3092	-6.7391
8748.0000	-1.3217	-8.5885	-2.2535	-14.2681	-3.9478	-5.6065	-2.3489	7.8634	-0.5581	1.4830	-0.7740	5.6491	1.3636	11.6894	0.3533	28.1588	7.0422	0.9818	-14.4217	-7.8359	-2.6599
8752.0000	-1.7849	-14.1711	1.3780	-22.5176	-4.7573	-8.7776	-0.2816	0.9845	2.2102	3.0824	5.3238	7.7744	2.5837	7.3505	5.3930	27.2420	14.8581	10.0835	-21.1861	-10.5723	-4.2154
8756.0000	-3.0604	-15.9353	2.4944	-24.8363	-6.2045	-9.5889	0.5534	-0.8068	3.8126	5.8589	6.6884	8.9676	1.8574	6.2798	6.7259	25.9813	17.1267	14.7630	-23.5735	-12.5354	-4.5686
8760.0000	-27.2225	-15.9915	-29.1674	0.3733	-6.9985	14.1599	-1.7205	27.8537	2.1709	26.1520	-27.5800	-5.8832	-18.7919	33.8585	-11.5127	58.9006	-28.1777	-2.6465	-3.5081	6.0289	9.7028
8764.0000	-19.7745	-20.5180	-17.4517	-14.0792	-6.9636	4.1602	-0.0269	14.5891	4.0594	19.7684	-12.9558	0.0413	-10.8771	23.4990	-2.3717	52.1138	-8.4565	7.7358	-15.0695	-1.2774	3.8547
8768.0000	-8.2251	-16.3054	0.9969	-21.6333	-10.7433	-10.6680	0.0467	-7.3678	6.5811	11.6873	3.5567	7.9896	-0.4975	7.5435	6.9616	33.9050	17.6486	21.0634	-21.6865	-13.6357	-7.2180
8772.0000	-16.4293	-10.9728	-10.4047	-4.8968	-11.9231	-2.1381	-2.1743	-0.3369	5.4685	17.8087	-11.3555	0.8361	-7.7539	16.7246	-1.2941	44.1903	-0.4740	12.4914	-7.9025	-5.7285	-3.7353
8776.0000	-11.0416	-12.4804	-0.2116	-15.1802	-14.0615	-9.0958	-0.5835	-5.6755	7.5665	16.9943	-0.8492	7.9568	-3.8917	9.2511	4.0784	30.6711	13.8994	22.3861	-17.5736	-15.1876	-6.9715
8780.0000	-20.2402	-17.6900	-13.1628	-11.2070	-10.0062	2.6634	1.0027	7.6345	6.8172	23.5523	-10.7486	1.3252	-11.7838	17.8207	-0.8583	39.9922	-4.9020	15.4426	-13.2669	-4.4922	2.1071
8784.0000	-18.1360	-14.4734	-12.6021	-7.8107	-9.1815	2.3944	0.0883	6.6853	5.5727	20.3807	-11.1612	0.4454	-10.4255	17.0199	-1.6699	38.3175	-5.4245	12.0304	-9.9980	-3.3802	1.3286
8788.0000	-15.2115	-4.3718	-7.7827	1.7615	-13.8013	-1.2037	-2.2729	1.1099	5.7728	20.1203	-12.3240	2.0763	-9.3770	14.1216	-3.5543	28.9055	-2.1056	13.0431	-3.3184	-8.2965	-3.2914
8792.0000	-12.2110	-10.2727	-4.2079	-9.2874	-10.7268	-2.5685	0.1915	1.8767	6.0580	17.6522	-4.7418	4.8179	-6.9695	10.2662	0.6094	23.1684	3.6724	16.0834	-11.8901	-9.7027	-1.8177
8796.0000	-15.9700	-16.0617	-4.6839	-14.7002	-13.9700	-6.4645	0.0595	-6.2028	8.6771	20.4932	-3.8801	5.1871	-6.5036	11.6976	3.9632	39.0026	9.6707	23.6286	-16.7332	-11.6182	-5.5914
8800.0000	-28.1175	-20.7955	-23.4517	-7.0567	-10.4827	7.8357	-0.1786	13.5711	6.4496	28.4937	-20.5485	-3.3283	-16.6357	27.6955	-4.8810	60.3062	-15.8518	10.9729	-9.8693	1.2038	4.6687
8804.0000	-18.9286	-17.4850	-10.2177	-14.8780	-15.3805	-4.8468	-1.7649	3.1405	7.3108	23.0089	-10.0295	5.3169	-8.8177	20.9160	0.2230	53.2408	4.6670	18.9817	-18.1332	-12.0261	-4.2977
